Date,S&P500,EUROSTOXX,EUR_BOND,EURUSD,GOLD
2018-01-04,0.004020542855326989,0.016669972772014527,0.0024489978953913397,-0.0044055338609388685,0.0024283463684654956
2018-01-05,0.007009145888585348,0.010799226326122364,0.009332590056308774,0.004851896369631849,0.0006819141750703172
2018-01-08,0.001660963767296979,0.002441853618633499,0.0016141845430808664,-0.0026034254630769985,-0.0012884713036933884
2018-01-09,0.0013020835172984225,0.0017736935618672665,0.02626493376571207,-0.005581836821075154,-0.005246580568031189
2018-01-10,-0.0011128458115206878,-0.003605860284400798,0.0015698388373135256,-0.003441541320087566,0.004336147142567866
2018-01-11,0.007009025768882019,-0.004049955849029884,-0.007478898848380493,0.0022451934756694413,0.002426044534775419
2018-01-12,0.006726926399094035,0.004819786920731888,0.008262941797533438,0.007163443657419456,0.009645929220218629
2018-01-15,0.0,-0.00022148457952630125,0.0,0.012395577440172478,0.0
2018-01-16,-0.0035307132616026696,0.002820075101496084,-0.003139773180082221,0.0062252298447128904,0.0014988012123869202
2018-01-17,0.009371006206502086,-0.0025515558645144596,0.013276320911900416,0.00023307764364815267,0.0019450709821960197
2018-01-18,-0.0016176974974736241,0.0022477839944466844,0.012719381941343061,-0.007140809171959861,-0.009009069942365968
2018-01-19,0.004375647986990156,0.007747008152473358,0.009908626103305642,0.004310183172470693,0.004439620791428774
2018-01-22,0.00803436438221324,0.0044323794347980346,0.010562104107288667,0.0015430167694837121,-0.0007510891007015731
2018-01-23,0.002172004968222319,0.0019107175353748169,-0.015504144600239867,6.12782288566978e-05,0.003600038990317503
2018-01-24,-0.0005601325472320471,-0.007947558361561014,0.011368053735905447,0.00439735155950313,0.015009996047209607
2018-01-25,0.0006024393988328895,-0.0035939551145653657,-0.012512008449759636,0.006545840132911253,0.0047824097943095206
2018-01-26,0.011771638106084168,0.004743359743489495,0.01552175377146859,9.918292422570005e-05,-0.007958810491319437
2018-01-29,-0.006754736284863033,-0.0011987939288998091,0.013803592460141791,0.0028791319849890973,0.0
2018-01-30,-0.010958642805337085,-0.010011418806473856,0.009954068941521848,-0.0037833976858985714,-0.012058167071074382
2018-01-31,0.0004888658586947881,0.0007039980802924226,-0.0022034683364123386,0.002293139592610932,0.0026921759851948287
2018-02-01,-0.0006482983520233253,-0.008888757777286746,0.019297876495097045,0.0007324958037122442,0.003950401091376265
2018-02-02,-0.021436680516698812,-0.015229947912754525,0.028791783811918305,0.007328950679841816,-0.007916469765226359
2018-02-05,-0.041842540938381426,-0.012713593586626333,-0.021247322383580985,-0.005053840607735393,-0.0005249568386138391
2018-02-06,0.017290573348937088,-0.024398614991472712,-0.009349231649575754,-0.006377383172319828,-0.005189755905578952
2018-02-07,-0.005014138223752627,0.01740335047774344,0.027086550385585967,0.0010890581283255556,-0.010994537916590984
2018-02-08,-0.0382590522458017,-0.022606935972987213,0.0024582871981020256,-0.009181762489920628,0.0040327608986760796
2018-02-09,0.014825645199524345,-0.015309216945144765,-0.00774654371291516,-0.000600981855033339,-0.002889772982946634
2018-02-12,0.013818665678186272,0.012625950438311943,0.009848871666349766,-0.0006496959447372854,0.008417731344798464
2018-02-13,0.0026095219802775584,-0.008144130770709638,-0.005968140686313143,0.004150100441697588,0.002940864406439292
2018-02-14,0.013313439808897013,0.008613130288567078,0.02537949269344561,0.004056140127369198,0.020421058915214334
2018-02-15,0.01199686177677526,0.005858415148851301,-0.007581040394460604,0.009146425433200864,-0.002511468630411128
2018-02-16,0.0003733996499216942,0.010906159036121124,-0.004854357195359008,0.0029091421930713865,0.0008132005147932578
2018-02-19,0.0,-0.00556289654375614,0.0,-0.007362497093656409,0.0
2018-02-20,-0.005858517106837343,0.00797623899871333,0.0055458700407583494,-0.0010668553718264204,-0.018195805777987704
2018-02-21,-0.005511664483310908,-0.0014333561142804328,0.017135508727875653,-0.0051198390023570895,0.0009026261706847339
2018-02-22,0.0009730774855778604,0.0005333833257600428,-0.008873785975388598,-0.004345012256307387,0.00045100774382701627
2018-02-23,0.015901278245121022,0.0027555235762101496,-0.01589529077153732,0.0036420916071724634,-0.001805344615643647
2018-02-26,0.011688438620627399,0.006291433784982663,-0.0041885170775524914,-0.003212105009122826,0.0018804775121498492
2018-02-27,-0.012788311441467541,-0.0014881511536934784,0.016993655048862487,0.0023126013299230768,-0.011488261375785172
2018-02-28,-0.011157806083656078,-0.005529982495078494,-0.013850623669593243,-0.006946405230548275,0.0
2018-03-01,-0.013413965854876449,-0.011640772317552698,-0.02256799957740642,-0.003199213284151269,-0.009624253533214297
2018-03-02,0.005058785485198549,-0.022133833106819805,0.018725228836668863,0.006506946640574449,0.013872136457073265
2018-03-05,0.01097161761052657,0.009152682967359193,0.008365308030004346,0.0036263787619993924,-0.0022734172079491807
2018-03-06,0.0026353829319968104,0.0007567320158857283,-0.0013893536126914437,0.001713382605229048,0.011690746933441305
2018-03-07,-0.000483991825716375,0.005790472727989368,0.0020832658760248186,0.006472901653150981,-0.005715142383890748
2018-03-08,0.004453148208884627,0.010579343382013613,-0.005914075486507061,-0.00016140177040260427,-0.004610897113995902
2018-03-09,0.017229546741207587,0.002124730362890887,0.009722339219067837,-0.008738819743630995,0.0018922913369371754
2018-03-12,-0.001274797337998416,0.0026101957239546727,-0.008327656766607868,0.00017221271392751176,-0.0022711796760658443
2018-03-13,-0.006383910414314703,-0.009412895788257165,-0.007694978934322612,0.002501775781071896,0.004914386241190294
2018-03-14,-0.005740969825188786,-0.0018767853018308962,-0.01094455321400006,0.004266335039781299,-0.001131947426727324
2018-03-15,-0.0007822363990965508,0.006803708422168387,0.0031898177399399532,-0.0013499625381387281,-0.0057549571034445565
2018-03-16,0.0017019979472317418,0.006792675427222916,0.007754735474060024,-0.005381152570823163,-0.004185539229898073
2018-03-19,-0.014306040541373417,-0.012473428316514103,-0.0010539333277081737,-0.0023114690130010985,0.00418553922989804
2018-03-20,0.0014807086617189258,0.005080183975987738,0.011879916107820448,0.00455422106110146,-0.004338127119398508
2018-03-21,-0.0018456921256294063,-0.003240820221960903,0.009678650142475405,-0.006909380265738672,0.007295401194057268
2018-03-22,-0.025484886972854417,-0.01566139487249464,-0.02613846199194711,0.007785708051778266,0.0044573976096106815
2018-03-23,-0.02118980731175066,-0.015082414191466564,-0.0007064971968079811,-0.0018381487711451225,0.016966715936515404
2018-03-26,0.026795040706035392,-0.0058843762308991914,0.004583125162347864,0.002381543956155749,0.003772594220179005
2018-03-27,-0.0174272856453219,0.011592577875405187,-0.02025292970855528,0.00831188172368744,-0.00971924053303923
2018-03-28,-0.0029209188994626773,0.004301937663427822,-0.003956098584907886,-0.003990881759450981,-0.012830862694559693
2018-03-29,0.013675777493843445,0.009039693994936735,-0.012327987207727145,-0.007897382931562176,-0.0010577275967254573
2018-03-30,0.0,0.0,0.0,-0.0006029938609045437,0.0
2018-04-02,-0.022590682343495868,0.0,-0.003288811457858139,0.0009230866886203371,0.014484794192477413
2018-04-03,0.012535961315741067,-0.004343815592540526,0.018854730798062665,-0.0017470394477167334,-0.006953504164492984
2018-04-04,0.01150010234644679,-0.00196786618144129,0.0014358175119233985,-0.001154869778581974,0.002248370796679207
2018-04-05,0.006839421401651201,0.02647004842333908,0.01565865068352258,0.0006755016584394306,-0.008646345041192702
2018-04-06,-0.022164067057064987,-0.006390689662565062,-0.020332400327923352,-0.002870925082302187,0.005722457733424547
2018-04-09,0.0033309949675928295,0.001978616876547657,0.00395609858490791,0.001618556583301758,0.003298124789570669
2018-04-10,0.01658859899631407,0.006983169048180379,0.003940509520518522,0.004144001211158943,0.004256401204819836
2018-04-11,-0.005540685772461173,-0.005561025103676995,-0.0025058075099414785,0.0032954948055088436,0.01074681456735932
2018-04-12,0.008216898697657044,0.0070691264846376636,0.015647598143327595,0.0006925638918780253,-0.013432964185142135
2018-04-13,-0.0028907998267066345,0.0011694855820113868,-0.0017658893328475094,-0.0033963667390498223,0.0047704504893987506
2018-04-16,0.008076336801563068,-0.002020590173968221,0.001059890921958477,0.00023433623354313018,0.002005684379909184
2018-04-17,0.01060507161386675,0.010657750757924255,-0.006376261835759682,0.0042513295822551745,-0.00022269553924516243
2018-04-18,0.0008310204075532664,0.003725173872894236,0.018659302768977197,-0.0009655845061456074,0.0029647221128227827
2018-04-19,-0.00574258179583257,-0.0012296099222992077,0.016260496728670686,0.00048266805112577506,-0.0032616058148920136
2018-04-20,-0.008573177188352708,0.0021773597481595276,0.012617368003534652,-0.002719696805180505,-0.007527591093269497
2018-04-23,5.623011118453955e-05,0.005383032151816316,0.007427473138054164,-0.00585924857787994,-0.010679968716113873
2018-04-24,-0.013470888006475166,-0.000620784308935532,0.0033579582637014303,-0.0052637028397498915,0.006707153771284317
2018-04-25,0.0018353742328236348,-0.007160483100717076,0.013650916019876776,0.0026528923546068075,-0.007690660944510987
2018-04-26,0.010380144187376953,0.0057781497520923665,-0.011307044387876676,-0.005712650234150854,-0.003715570032884322
2018-04-27,0.001113005271363815,0.0036299953718520973,-0.011098143916546547,-0.00511110874201837,0.0030342129414097896
2018-04-30,-0.008221192548921247,0.005028851359303446,-0.007127098893737621,0.0010903377604621455,-0.003110260543535764
2018-05-01,0.0025458021710273926,0.0,0.013531992902664061,-0.003436890367875175,-0.009465644983154229
2018-05-02,-0.007231951201402355,0.004871452317737795,-0.004040437755215152,-0.007450468811979409,-0.0009208665713252698
2018-05-03,-0.002256217585064076,-0.0069660693392965935,-0.00609135122215755,-0.0033877940587112173,0.00619906000228972
2018-05-04,0.012729810028334959,0.006065230326999109,-0.0006791488968888165,0.003195912401978984,0.0015247392406204264
2018-05-07,0.003451980554989958,0.0038229910196530335,0.00203598370544026,-0.0028613126228246057,-0.0003809669127580398
2018-05-08,-0.0002656766117338216,-0.00177197371004898,0.0064200433142475285,-0.0017797005116395965,-0.00015239019585577444
2018-05-09,0.009635647934868785,0.0033279323474431272,0.01171948692866074,-0.005533851088539424,-0.0005336417302308635
2018-05-10,0.009327011603848374,0.0,-0.01104613504387933,-0.0017430672818787454,0.007218601800712527
2018-05-11,0.001706139270961256,-0.0011828500122979797,0.0,0.00591735512042152,-0.0013637768572015564
2018-05-14,0.0008830995101265589,6.169195987627534e-05,0.008045611642026058,0.0029002183504962887,-0.0018971737809504907
2018-05-15,-0.006865655043990812,-0.00040671671392811297,0.02798537885796642,-0.0017554472898831247,-0.021187539583848607
2018-05-16,0.004052339847514407,-0.0004040727130995502,0.004858343165854107,-0.00928694064996898,0.001008046900233056
2018-05-17,-0.0008562387886101002,0.008198427720335551,0.004513205266666295,-0.0003309314358126005,-0.0015513500441079692
2018-05-18,-0.0026356652545503154,-0.005140975948699587,-0.013601264122247738,-0.0018417401567751084,0.0015513500441079395
2018-05-21,0.007359604547933372,0.0,-0.0006522684678280014,-0.0024269007581673207,0.0
2018-05-22,-0.0031406885928751895,0.0037676266821358223,0.0,0.002191086827304078,0.0011619351837768423
2018-05-23,0.0032431452068987514,-0.012745153622889456,-0.020435792069347775,-0.0003302127283434639,-0.0018596691479237644
2018-05-24,-0.0020252629577225518,-0.005679871198893847,-0.007352999207268695,-0.006673574838505811,0.011106864926633073
2018-05-25,-0.002360003054185922,-0.0018188986408140802,-0.016915137004044546,0.0010661932567615083,-0.0003067912135685513
2018-05-28,0.0,-0.009351372759927161,0.0,-0.0028795704251883274,0.0
2018-05-29,-0.011631572511792225,-0.015772787317557234,-0.05721866267627388,-0.005315985270053203,-0.0035358204833160823
2018-05-30,0.012615875351923801,0.003799516064323631,0.02638303525919375,-0.007563750116088786,0.002153718916270126
2018-05-31,-0.006903333243434208,-0.010087949709404617,-0.007062169466406977,0.011022910220800021,-0.0010762796451007667
2018-06-01,0.01079079970923988,0.013670428182040532,0.02553924154351703,0.0022192132434978853,-0.004084885026490751
2018-06-04,0.004469594898352221,0.004630883431071435,0.01440356011894161,-0.002102537023960953,-0.0013138633414813785
2018-06-05,0.0007023462695756739,-0.003690262591579937,-0.0061476033944913,0.002734209840494974,0.0033969186184965657
