Date,S&P500,EUROSTOXX,EUR_BOND,EURUSD,GOLD
2022-02-15,1.1306334733963013,1854.800048828125,4471.06982421875,4143.7099609375,2.0450000762939453
2022-02-16,1.1356796026229858,1870.199951171875,4475.009765625,4137.22021484375,2.046999931335449
2022-02-17,1.1375269889831543,1900.699951171875,4380.259765625,4113.18994140625,1.972000002861023
2022-02-18,1.1366478204727173,1898.5999755859375,4348.8701171875,4074.280029296875,1.9320000410079956
2022-02-21,1.131721019744873,1898.5999755859375,4348.8701171875,3985.7099609375,1.9320000410079956
2022-02-22,1.1309658288955688,1906.0999755859375,4304.759765625,3985.469970703125,1.9479999542236328
2022-02-23,1.13291335105896,1909.199951171875,4225.5,3973.409912109375,1.9769999980926514
2022-02-24,1.1305694580078125,1925.0999755859375,4288.7001953125,3829.2900390625,1.968999981880188
2022-02-25,1.11906898021698,1886.5,4384.64990234375,3970.68994140625,1.9859999418258667
2022-02-28,1.118105411529541,1899.4000244140625,4373.93994140625,3924.22998046875,1.8389999866485596
2022-03-01,1.1215918064117432,1942.4000244140625,4306.259765625,3765.85009765625,1.7070000171661377
2022-03-02,1.1132758855819702,1920.9000244140625,4386.5400390625,3820.590087890625,1.8650000095367432
2022-03-03,1.1112345457077026,1934.4000244140625,4363.490234375,3741.780029296875,1.843999981880188
2022-03-04,1.1066844463348389,1965.0999755859375,4328.8701171875,3556.010009765625,1.7239999771118164
2022-03-07,1.087453007698059,1993.9000244140625,4201.08984375,3512.219970703125,1.7510000467300415
2022-03-08,1.0865312814712524,2040.0999755859375,4170.7001953125,3505.2900390625,1.871999979019165
2022-03-09,1.0898232460021973,1985.9000244140625,4277.8798828125,3766.02001953125,1.9479999542236328
2022-03-10,1.107382893562317,1998.0999755859375,4259.52001953125,3651.389892578125,2.010999917984009
2022-03-11,1.1013944149017334,1982.699951171875,4204.31005859375,3686.780029296875,2.003999948501587
2022-03-14,1.093206763267517,1959.5999755859375,4173.10986328125,3741.10009765625,2.140000104904175
2022-03-15,1.0943193435668945,1928.5,4262.4501953125,3738.110107421875,2.1600000858306885
2022-03-16,1.0969363451004028,1908.0,4357.85986328125,3889.68994140625,2.187999963760376
2022-03-17,1.1021955013275146,1942.0999755859375,4411.669921875,3885.320068359375,2.191999912261963
