Date,Portfolio
2018-05-10,-0.00107519146869862
2018-05-11,0.0011517511900968039
2018-05-14,0.0029929680786125934
2018-05-15,0.0044712958894446535
2018-05-16,0.00043057293666871286
2018-05-17,0.0026010780747716612
2018-05-18,-0.00584892050426853
2018-05-21,0.00079086021760481
2018-05-22,0.0006797985016906263
2018-05-23,-0.008283148764463543
2018-05-24,-0.003970955068541743
2018-05-25,-0.005727761910217917
2018-05-28,-0.0024461886370230976
2018-05-29,-0.024063249871094306
2018-05-30,0.009900610729416866
2018-05-31,-0.003419953350839931
2018-06-01,0.012589372187361692
2018-06-04,0.005589269962626885
2018-06-05,-0.0015553304527995912
2018-06-06,0.008047325714006862
2018-06-07,-0.003337113054654516
2018-06-08,0.0004297605092330077
2018-06-11,0.004021065747092626
2018-06-12,-0.0003787066707948105
2018-06-13,0.0011433324595845195
2018-06-14,0.0016244831985269981
2018-06-15,-0.010116821285800257
2018-06-18,-0.0017893480712065902
2018-06-19,-0.005473674013497179
2018-06-20,0.003127735296515563
2018-06-21,-0.007055541712886653
2018-06-22,0.0033855613074149685
2018-06-25,-0.008798874218283992
2018-06-26,0.0009268989011830121
2018-06-27,-0.006822919436175216
2018-06-28,-0.0004153793876688781
2018-06-29,0.0024104443377290525
2018-07-02,0.0020811260681416967
2018-07-03,-0.001600936402944783
2018-07-04,0.0006273968498871347
2018-07-05,0.00412240223443529
2018-07-06,0.0015121516373399044
2018-07-09,0.00677004995111999
2018-07-10,0.0025340310732806515
2018-07-11,-0.009025418579001708
2018-07-12,0.003566749327385833
2018-07-13,-0.0022033427581890637
2018-07-16,0.002430889191319239
2018-07-17,0.0014226131132016732
2018-07-18,0.002257124891577009
2018-07-19,-0.004950057417166364
2018-07-20,0.0048983041264360275
2018-07-23,0.008223903215051237
2018-07-24,0.00019400605176662854
2018-07-25,9.529131999038061e-05
2018-07-26,0.006081993092492152
2018-07-27,-0.0036530141611696423
2018-07-30,-0.00028843324187168375
2018-07-31,0.0016125243374720685
2018-08-01,0.002934201251801441
2018-08-02,-0.004946351077175012
2018-08-03,-0.002725542544463477
2018-08-06,-0.001641674034013017
2018-08-07,0.005331648262852589
2018-08-08,0.00015360253423607261
2018-08-09,-0.0038386530550732784
2018-08-10,-0.014997752355706388
2018-08-13,-0.00358489404377705
2018-08-14,0.0034101938041492816
2018-08-15,-0.01129820998151852
2018-08-16,0.004531467859411692
2018-08-17,0.0011011949092307157
2018-08-20,-0.0015216143537982404
2018-08-21,0.005117122717931338
2018-08-22,-1.3486463171009466e-05
2018-08-23,-0.001246412853114007
2018-08-24,0.0031409860017429132
2018-08-27,0.007559003477972417
2018-08-28,0.003795764208492043
2018-08-29,0.0015234111148336575
2018-08-30,-0.005105378947179706
2018-08-31,-0.003495550457790387
2018-09-03,-0.0009703002382759572
2018-09-04,0.002280747854879719
2018-09-05,-0.003497136738385897
2018-09-06,-0.0032199329687621773
2018-09-07,0.005273525446905762
2018-09-10,-0.00023453410715520306
2018-09-11,0.00575162471872496
2018-09-12,0.00033472123671956307
2018-09-13,0.0018258530298267046
2018-09-14,0.0043220264334963695
2018-09-17,-0.0010128626135120248
2018-09-18,0.00691738776172598
2018-09-19,0.004910937914817488
2018-09-20,0.00335763452375243
2018-09-21,0.001466548847954954
2018-09-24,-0.001083799235400024
2018-09-25,0.002707151261342959
2018-09-26,-0.0041973976217905655
2018-09-27,-0.00020547323331017442
2018-09-28,-0.004082153927355182
2018-10-01,0.0030311727628960323
2018-10-02,-0.003105348822730787
2018-10-03,0.010459568203998374
2018-10-04,-0.0014387791354606343
2018-10-05,0.0008075547202358425
2018-10-08,-0.0028170106862758356
2018-10-09,-0.002143334865617311
2018-10-10,-0.008030319291272561
2018-10-11,-0.013111105391930724
2018-10-12,0.0032081321641090023
2018-10-15,0.0019095376465036677
2018-10-16,0.007122411503958694
2018-10-17,0.0008153278748504325
2018-10-18,-0.006289853781793364
2018-10-19,0.0012355033524691294
2018-10-22,-0.0018186879192612663
2018-10-23,-0.006769864643876449
2018-10-24,-0.011316599936429566
2018-10-25,0.005819413147969554
2018-10-26,-0.011167165072585016
2018-10-29,0.0006470799783870925
2018-10-30,0.004289317890912521
2018-10-31,0.008653783077225212
2018-11-01,0.0025038429562622014
2018-11-02,0.007085444442285361
2018-11-05,-0.00010458929445969239
2018-11-06,0.001624436964186697
2018-11-07,0.007149059992148879
2018-11-08,0.0005766413041963609
2018-11-09,-0.009063620353346975
2018-11-12,-0.007655381064884056
2018-11-13,-0.004065875512758538
2018-11-14,-0.0030214488728644265
2018-11-15,0.0013901473008128052
2018-11-16,-0.003531997999092486
2018-11-19,-0.004552861655991323
2018-11-20,-0.00698656837309538
2018-11-21,0.00340764888247513
2018-11-22,-0.0014549277047472661
2018-11-23,-0.001461598963906212
2018-11-26,0.005873001049083528
2018-11-27,-0.00222099895217008
2018-11-28,0.0038063122792259684
2018-11-29,0.0004964367744763061
2018-11-30,-0.0005134193295107599
2018-12-03,0.0029268751126657463
2018-12-04,-0.014280366710511066
2018-12-05,-0.0026705906451420405
2018-12-06,-0.012139145529824447
2018-12-07,-0.0054662829556679695
2018-12-10,-0.0015407952481214986
2018-12-11,0.00393453948644934
2018-12-12,0.00690985555733431
2018-12-13,0.001496558608938339
2018-12-14,-0.007816641167482504
2018-12-17,-0.009809230457971059
2018-12-18,-0.003984187023470421
2018-12-19,-0.006715630435413058
2018-12-20,-0.0042239388412768685
2018-12-21,-0.003401147194687332
2018-12-24,-0.010539358127343842
2018-12-25,0.0005466408776726226
2018-12-26,0.015210820181399158
2018-12-27,-0.008720074305361916
2018-12-28,0.003732441131308068
2018-12-31,-0.0038114133343495767
2019-01-01,0.0009264996202792893
2019-01-02,-0.002887139883173089
2019-01-03,-0.0211538750844324
2019-01-04,0.025233544079395927
2019-01-07,0.004099331784879087
2019-01-08,0.008039026208637185
2019-01-09,0.0032010625078099544
2019-01-10,0.0029501499684053407
2019-01-11,-0.004303964835598093
2019-01-14,-0.0017420263357784467
2019-01-15,0.0030815588380490606
2019-01-16,0.002685159783296625
2019-01-17,0.002596207657531416
2019-01-18,0.009792495409405043
2019-01-21,-0.0011050238187664987
2019-01-22,-0.009355106011528842
2019-01-23,0.003085351866356702
2019-01-24,-0.0034219429017584933
2019-01-25,0.008644594511955348
2019-01-28,-0.0020698366830519395
2019-01-29,-0.00204236236617018
2019-01-30,0.0019500771768282382
2019-01-31,-0.003530849158682079
2019-02-01,0.0063496298445434645
2019-02-04,0.004536655686775167
2019-02-05,0.001291911854891128
2019-02-06,-0.0014076534984666
2019-02-07,-0.012160155443939164
2019-02-08,-0.0032503867323761468
2019-02-11,0.004565545049960454
2019-02-12,0.006093488244445976
2019-02-13,0.005107398520501233
2019-02-14,-0.008779840038503076
2019-02-15,0.007997662240713691
2019-02-18,0.00026576187939339783
2019-02-19,-0.00027628885685258473
2019-02-20,0.0031700583946626297
2019-02-21,0.0019444916124949298
2019-02-22,-0.0016376105649255973
2019-02-25,0.0025887557602466142
2019-02-26,-0.003388181943474964
2019-02-27,0.00580112042299297
2019-02-28,0.001773836375431691
2019-03-01,0.0056663598648466216
2019-03-04,-0.004945496095672136
2019-03-05,-0.0005175142562253241
2019-03-06,-0.005093820952525346
2019-03-07,-0.008855744533241835
2019-03-08,-0.0042457704816209075
2019-03-11,0.0062009809988869385
2019-03-12,-0.0027273652175312736
2019-03-13,0.004613047697853719
2019-03-14,0.00280354736554552
2019-03-15,-0.00039049215410853386
2019-03-18,0.0019752127117884715
2019-03-19,0.003244459256393
2019-03-20,-0.01197261555309022
2019-03-21,0.003812180970690736
2019-03-22,-0.017892607055349855
2019-03-25,-0.005407783028342785
2019-03-26,0.0016138955604624392
2019-03-27,-0.006853001146446347
2019-03-28,0.0005444431049789577
2019-03-29,0.0062102214930988536
2019-04-01,0.013974595377867435
2019-04-02,-0.0015151341134718276
2019-04-03,0.007043658832003139
2019-04-04,0.0008884645534716473
2019-04-05,-0.0003365339763116548
2019-04-08,0.002219790397921616
2019-04-09,-0.0036761070838413927
2019-04-10,-0.0009083833524577861
2019-04-11,0.0024740813880544665
2019-04-12,0.008554299660326645
2019-04-15,-0.0003044257274738669
2019-04-16,0.004284473585252619
2019-04-17,-1.1017235187679722e-05
2019-04-18,-0.0019876049329395308
2019-04-19,-0.0010861026045466474
2019-04-22,0.003976066897101493
2019-04-23,-0.00037503037271664937
2019-04-24,-0.006293355347634536
2019-04-25,-0.0005053055856933485
2019-04-26,-0.0016204899155914596
2019-04-29,0.003740566202417192
2019-04-30,-0.0013447128620378218
2019-05-01,-0.0008252027056169011
2019-05-02,0.001777863062300966
2019-05-03,0.00047246638750744134
2019-05-06,-0.0064490404833606185
2019-05-07,-0.01280966909160513
2019-05-08,0.004248648228993518
2019-05-09,-0.007125852459995957
2019-05-10,0.0017096045461733706
2019-05-13,-0.012099268576103963
2019-05-14,0.005461009796044884
2019-05-15,-0.0029464953341283664
2019-05-16,0.007299551721753664
2019-05-17,-0.0048469397818300996
2019-05-20,-0.0017949696354990657
2019-05-21,0.003657928872861717
2019-05-22,-0.00453640302360179
2019-05-23,-0.01771592645940617
2019-05-24,0.005694882243146566
2019-05-27,0.0012425509317738712
2019-05-28,-0.010694332588589475
2019-05-29,-0.00881547085645282
2019-05-30,-0.0008822547529322308
2019-05-31,-0.014057016091058219
2019-06-03,-0.005962863711462833
2019-06-04,0.013018100971499592
2019-06-05,0.003085553397272208
2019-06-06,0.0015249535679260256
2019-06-07,-0.00012192111758114202
2019-06-10,0.008840020832128224
2019-06-11,0.0009423346939879011
2019-06-12,-0.002473295233231047
2019-06-13,-0.004127782894865906
2019-06-14,-0.0009055124029685638
2019-06-17,-0.0018126155184260294
2019-06-18,0.0029717168163211887
2019-06-19,-0.004467401086833171
2019-06-20,0.0027369233151121122
2019-06-21,0.010812226745687995
2019-06-24,-0.005039592087552336
2019-06-25,-0.006277325811511733
2019-06-26,0.007067615615962835
2019-06-27,-0.0059250642697956804
2019-06-28,0.0022703922750783763
2019-07-01,0.006091750057574572
2019-07-02,-0.007507174057643402
2019-07-03,0.0008967721563426685
2019-07-04,0.00010839962111035473
2019-07-05,0.011442345357650159
2019-07-08,-0.004283036601981992
2019-07-09,0.002219638291162401
2019-07-10,0.0022098099189295176
2019-07-11,0.009138911931639454
2019-07-12,-0.0007311495463213663
2019-07-15,-0.0012480185841986656
2019-07-16,0.004341145277418813
2019-07-17,-0.011213411943563987
2019-07-18,-0.0030785845119052635
2019-07-19,0.0005736553363044111
2019-07-22,-0.00036421882403062474
2019-07-23,0.007746096261406965
2019-07-24,-0.0033462015575138
2019-07-25,0.0003586959639324454
2019-07-26,0.003688899102259121
2019-07-29,-0.004320015297633973
2019-07-30,-0.002213899367927893
2019-07-31,-0.007822362694840355
2019-08-01,-0.02319521392862
2019-08-02,-0.011155758608981317
2019-08-05,-0.028177243187649477
2019-08-06,0.005070766211357292
2019-08-07,-0.006690475281614662
2019-08-08,0.012591443021448977
2019-08-09,-0.001060102429995372
2019-08-12,-0.018853576425313604
2019-08-13,0.0122166039693751
2019-08-14,-0.02811647657307258
2019-08-15,-0.010262271105441118
2019-08-16,0.006618871214700109
2019-08-19,0.01492936762926954
2019-08-20,-0.00965918684671213
2019-08-21,0.007614316357549851
2019-08-22,0.004244858810601577
2019-08-23,-0.021474820176204713
2019-08-26,0.0074199492604262365
2019-08-27,-0.009977311089937194
2019-08-28,-0.0043232225531427
2019-08-29,0.014482158244965248
2019-08-30,-0.0018721558165615128
2019-09-02,-0.0009354381394116846
2019-09-03,-0.008824204294597763
2019-09-04,0.002866371417664988
2019-09-05,0.024400354075664144
2019-09-06,-0.002690766718057224
2019-09-09,0.013042521774587333
2019-09-10,0.01444258695164844
2019-09-11,0.008182376620881896
2019-09-12,0.011319311802675626
2019-09-13,0.018977532255622657
2019-09-16,-0.011087657375691664
2019-09-17,-0.005357619902104775
2019-09-18,-0.002477924585043567
2019-09-19,-0.002016249097699846
2019-09-20,-0.002258387237549548
2019-09-23,-0.009551877660204763
2019-09-24,-0.014983169612435876
2019-09-25,0.016047397012807302
2019-09-26,-0.00862430934687964
2019-09-27,-0.0031876607849375873
2019-09-30,0.00044396649759527495
2019-10-01,-0.010643175305145624
2019-10-02,-0.016638660290877197
2019-10-03,-0.008738707379320716
2019-10-04,0.0005563527742801068
2019-10-07,0.007590917427306096
2019-10-08,-0.00876981988864683
2019-10-09,0.013870505750202556
2019-10-10,0.015614385156332766
2019-10-11,0.02263077287340611
2019-10-14,-0.0033660952695578747
2019-10-15,0.009890436866075655
2019-10-16,-0.003483489790983766
2019-10-17,0.0025168614725306357
2019-10-18,-0.0023454650867910953
2019-10-21,0.010272969610853935
2019-10-22,-0.0046154794776973734
2019-10-23,-0.0006990409678167423
2019-10-24,0.0030344382512049574
2019-10-25,0.006411679796652693
2019-10-28,0.008717473544483118
2019-10-29,-0.0032267775904447162
2019-10-30,-0.0048624733427034715
2019-10-31,-0.017967063444285458
2019-11-01,0.00930792506042498
2019-11-04,0.013089047538765533
2019-11-05,0.011022124422004632
2019-11-06,-0.00802108509417782
2019-11-07,0.01766011169048572
2019-11-08,0.00010385998535404053
2019-11-11,0.0006541942918952821
2019-11-12,-0.00415092957328
2019-11-13,-0.006495451314838915
2019-11-14,-0.008663270188174022
2019-11-15,0.005715725722744818
2019-11-18,-0.0036716652936160357
2019-11-19,-0.003768145927064255
2019-11-20,-0.009474895716818222
2019-11-21,0.00455074545275884
2019-11-22,0.0009541084074394122
2019-11-25,-0.0003281268915896756
2019-11-26,-0.0037141347264683013
2019-11-27,0.00555443589449509
2019-11-28,-0.0007729762958212157
2019-11-29,0.0016331110338215096
2019-12-02,0.003943185996284269
2019-12-03,-0.021533660896613002
2019-12-04,0.016164332128330926
2019-12-05,0.0024887745442117182
2019-12-06,0.010839263753743509
2019-12-09,-0.004679645048870208
2019-12-10,0.0007503531090349998
2019-12-11,-0.0047241580127036055
2019-12-12,0.020739493526825553
2019-12-13,-0.009747474610163325
2019-12-16,0.014305004176834397
2019-12-17,-0.0016723087570088555
2019-12-18,0.0052083310605594785
2019-12-19,-0.0018635768177212905
2019-12-20,0.0043313954942388825
2019-12-23,0.0026792011455852357
2019-12-24,-0.0025740221789616034
2019-12-25,-6.654736493747999e-05
2019-12-26,0.0010101597180654932
2019-12-27,-0.004218587876993793
2019-12-30,0.001891810758949188
2019-12-31,0.0050508137206604
2020-01-01,0.0003305285172248428
2020-01-02,-0.0038434677655212485
2020-01-03,-0.014739058749706668
2020-01-06,0.0043533216270713136
2020-01-07,0.0034373193705118056
2020-01-08,0.007610488964683011
2020-01-09,-0.0011258612090274856
2020-01-10,-0.00594811461944663
2020-01-13,0.004141616856072495
2020-01-14,-0.005512961690085907
2020-01-15,-0.004391915083249253
2020-01-16,0.005658792949787149
2020-01-17,0.007387286666897242
2020-01-20,-0.0012946372451943366
2020-01-21,-0.012317864245092803
2020-01-22,-0.0012398811595902956
2020-01-23,-0.005694606875694931
2020-01-24,-0.010243522748606966
2020-01-27,-0.022664705532837455
2020-01-28,0.01030839645484627
2020-01-29,-0.0078827196607377
2020-01-30,-0.007916675010410247
2020-01-31,-0.013516733761131288
2020-02-03,0.003297329221707143
2020-02-04,0.02056671903980119
2020-02-05,0.01334497905305593
2020-02-06,0.0008647303987191034
2020-02-07,-0.01387354084612352
2020-02-10,-0.0049979798159970334
2020-02-11,0.009041566897370908
2020-02-12,0.010455238861966509
2020-02-13,-0.003435664707483314
2020-02-14,-0.005431395999156227
2020-02-17,0.0005613684498245403
2020-02-18,-0.006505387609912845
2020-02-19,0.004754750264538102
2020-02-20,-0.010848008804227375
2020-02-21,-0.012808291878876325
2020-02-24,-0.03219317550482653
2020-02-25,-0.022098411359769383
2020-02-26,-0.0048296525504063085
2020-02-27,-0.018416866540744134
2020-02-28,-0.05442254310965675
2020-03-02,0.0017650976428064255
2020-03-03,-0.02129310639317405
2020-03-04,0.0063293792688868256
2020-03-05,-0.030132075527640224
2020-03-06,-0.09101462411266918
2020-03-09,-0.1344640734678858
2020-03-10,0.1270247462068111
2020-03-11,0.01473607163068982
2020-03-12,-0.040243362334410886
2020-03-13,0.048871571208889776
2020-03-16,-0.1189856643845955
2020-03-17,0.11514716669367411
2020-03-18,0.04340595767225448
2020-03-19,-0.03134134523746784
2020-03-20,-0.05951140864865166
2020-03-23,-0.06636783549813917
2020-03-24,0.06244562055385289
2020-03-25,0.02252854253094943
2020-03-26,0.0012696520858001851
2020-03-27,-0.037965880499895376
2020-03-30,-0.0226331277177235
2020-03-31,0.006218637289288894
2020-04-01,-0.04560726745228693
2020-04-02,0.0029589199871189746
2020-04-03,-0.026191173283490375
2020-04-06,0.06755885297268818
2020-04-07,0.0287672601013488
2020-04-08,0.019170603945088165
2020-04-09,-0.004715570527229463
2020-04-10,0.001170155433167186
2020-04-13,0.006678693611590921
2020-04-14,0.00944235521932905
2020-04-15,-0.061982210001412914
2020-04-16,-0.014362228668804392
2020-04-17,0.029317209474636688
2020-04-20,-0.014385235917147873
2020-04-21,-0.04353510843351697
2020-04-22,0.03465665881614663
2020-04-23,-0.0023937520409073616
2020-04-24,-0.00990993384437185
2020-04-27,0.03701858233895868
2020-04-28,-0.019484045982880234
2020-04-29,0.01761416566900701
2020-04-30,-0.009239224367531381
2020-05-01,0.005662567406599926
2020-05-04,-0.008271371330513045
2020-05-05,0.014091660446572124
2020-05-06,0.01764621456742156
2020-05-07,-0.0294799206543707
2020-05-08,0.028584681673982978
2020-05-11,0.016286196870895973
2020-05-12,-0.024653337445443083
2020-05-13,-0.02056456740573559
2020-05-14,-0.014544471291836237
2020-05-15,0.012116879731108584
2020-05-18,0.06034119212124407
2020-05-19,-0.013918983649836146
2020-05-20,-0.006748883062230734
2020-05-21,-0.0036137463822266402
2020-05-22,-0.010783566440765883
2020-05-25,0.00365899790622302
2020-05-26,0.02064954419493904
2020-05-27,0.0002963688648848341
2020-05-28,0.01404685478862406
2020-05-29,-0.024718903112609245
2020-06-01,0.00792343264193074
2020-06-02,0.016100339891847965
2020-06-03,0.04289114690794278
2020-06-04,0.023306221486760693
2020-06-05,0.041103624234153126
2020-06-08,-0.004398477385234128
2020-06-09,-0.022849127154310225
2020-06-10,-0.033154212633567326
2020-06-11,-0.060494635919371154
2020-06-12,0.022077698879798817
2020-06-15,0.0006757606325129168
2020-06-16,0.0347095689273149
2020-06-17,-0.009775866658671865
2020-06-18,-0.01800873552823225
2020-06-19,0.0019866539497899226
2020-06-22,0.0026278340462037282
2020-06-23,0.009169239919687922
2020-06-24,-0.02211216078164183
2020-06-25,-0.0021168898305277493
2020-06-26,-0.023156396227519947
2020-06-29,0.004843669099002196
2020-06-30,0.012498894020104859
2020-07-01,0.012379261885246972
2020-07-02,0.0016120637966037777
2020-07-03,-0.001795425240415793
2020-07-06,0.013572122172911233
2020-07-07,-0.017140042934106536
2020-07-08,0.0007516342452306246
2020-07-09,-0.0253301603315775
2020-07-10,0.016832326505103346
2020-07-13,0.005755043290491684
2020-07-14,-0.010401826485847513
2020-07-15,0.013620390799838253
2020-07-16,-0.01073133537995335
2020-07-17,0.008418689433552388
2020-07-20,0.0004848892404041343
2020-07-21,-0.0032965623937896383
2020-07-22,-0.00440446587849775
2020-07-23,-0.007115553482981791
2020-07-24,-0.0003919145346529303
2020-07-27,0.013736793366922894
2020-07-28,-0.012675437911365944
2020-07-29,0.0008217484850166219
2020-07-30,-0.026253089541931153
2020-07-31,-0.0008191324164982159
2020-08-03,0.019423074625643803
2020-08-04,-0.02419102613339945
2020-08-05,0.020395863287720577
2020-08-06,-0.002363040099391754
2020-08-07,0.013115186717393566
2020-08-10,0.0064433704105435466
2020-08-11,0.038361417557633816
2020-08-12,0.010155194763243048
2020-08-13,0.020392059823338922
2020-08-14,-0.005882567183948111
2020-08-17,-0.0075623798355898535
2020-08-18,-0.005609988956932608
2020-08-19,0.002631420027812212
2020-08-20,-0.01915571595546414
2020-08-21,-0.0015032025567949187
2020-08-24,0.007531407353324913
2020-08-25,0.01597787860750842
2020-08-26,0.008024003597026885
2020-08-27,0.022654580869813472
2020-08-28,-0.004683770835166355
2020-08-31,-0.016431000523896087
2020-09-01,-0.007043721869277151
2020-09-02,-0.004832365480332442
2020-09-03,-0.02447151611445868
2020-09-04,0.03969798478714159
2020-09-07,0.0031638023420920815
2020-09-08,-0.024015856128791174
2020-09-09,0.015425831825001691
2020-09-10,-0.010956123183518636
2020-09-11,-0.007338300007073466
2020-09-14,0.004583362440529452
2020-09-15,0.006151164207439238
2020-09-16,0.00275008859611049
2020-09-17,-0.0060696811056966385
2020-09-18,0.001491032248830656
2020-09-21,-0.022744661157222377
2020-09-22,-0.0023026366772776075
2020-09-23,-0.00149607455616618
2020-09-24,-0.005568237624832094
2020-09-25,-0.0017511543710823192
2020-09-28,0.010588217582692735
2020-09-29,-0.007887117991641324
2020-09-30,0.01559879501044026
2020-10-01,0.0019148197016435786
2020-10-02,0.0060717103236888675
2020-10-05,0.032796706583123315
2020-10-06,-0.009355733617334256
2020-10-07,0.018501236662502994
2020-10-08,-0.003997476345810503
2020-10-09,0.008325655530615955
2020-10-12,0.006552922693289771
2020-10-13,-0.02416696871549965
2020-10-14,-0.004340342386756054
2020-10-15,-0.0014446241389837143
2020-10-16,0.00783985350392811
2020-10-19,0.0037393302603261473
2020-10-20,0.015023027288774849
2020-10-21,0.005458204220949911
2020-10-22,0.011174763672348029
2020-10-23,-0.0006857199817582574
2020-10-26,-0.023709851693646908
2020-10-27,-0.011930554589025068
2020-10-28,-0.015280262072722242
2020-10-29,0.02102624048765014
2020-10-30,0.005722175203587416
2020-11-02,0.002753381071058214
2020-11-03,0.02110991169795125
2020-11-04,-0.031865017631016394
2020-11-05,0.012519738223956753
2020-11-06,0.01746878049196326
2020-11-09,0.05749243345501641
2020-11-10,0.0061820706011902465
2020-11-11,-0.0023303581489545924
2020-11-12,-0.02806694607365566
2020-11-13,0.00671789657120893
2020-11-16,0.009424459022798887
2020-11-17,-0.012213785009226616
2020-11-18,0.001368157318568848
2020-11-19,-0.01156704081468102
2020-11-20,-0.008439142042779584
2020-11-23,0.008950307562958114
2020-11-24,0.012198841782643308
2020-11-25,-0.000434097516638084
2020-11-26,0.0002726165550953537
2020-11-27,-0.012517613766901912
2020-11-30,-0.0016377713341694394
2020-12-01,0.036085051526236214
2020-12-02,0.007505354535149078
2020-12-03,-0.00808761736521327
2020-12-04,0.019046386261773553
2020-12-07,-0.012876862768127483
2020-12-08,-0.00422424482480089
2020-12-09,0.005654288913508219
2020-12-10,-0.011934147137980154
2020-12-11,-0.005912242521346629
2020-12-14,-0.0009575324863083132
2020-12-15,0.015352759677795084
2020-12-16,0.0008888414014106384
2020-12-17,0.00780316116993875
2020-12-18,0.005148691652805017
2020-12-21,-0.00966385062282176
2020-12-22,-0.005360834639974015
2020-12-23,0.013987656548789822
2020-12-24,-0.007542812398082463
2020-12-25,-0.00010970171893282995
2020-12-28,0.005571860242749412
2020-12-29,0.0009630944037498348
2020-12-30,-0.0020989185699370814
2020-12-31,-0.0007705860029355079
2021-01-01,-0.0019547035768827602
2021-01-04,0.0004657602769060601
2021-01-05,0.01308770857156883
2021-01-06,0.02924714136651318
2021-01-07,0.01275559453117303
2021-01-08,0.006409252487302157
2021-01-11,0.004029429199154678
2021-01-12,0.0004176143743853827
2021-01-13,-0.011412398721379594
2021-01-14,0.010775524400532104
2021-01-15,-0.013705573404227407
2021-01-18,-0.0011999488836287493
2021-01-19,0.0005554591926736009
2021-01-20,0.006245712673891157
2021-01-21,0.004517975233919343
2021-01-22,-0.006076674120545908
2021-01-25,-0.016385894640542815
2021-01-26,0.0013152752029553035
2021-01-27,-0.01600353249467955
2021-01-28,0.014232408549003078
2021-01-29,0.0026080647489101503
2021-02-01,0.002370519530020333
2021-02-02,0.011254813340239754
2021-02-03,0.00785138631345183
2021-02-04,0.0037227437258993217
2021-02-05,0.009543857892795058
2021-02-08,0.0019509127184600503
2021-02-09,-0.0009733813863411844
2021-02-10,-0.005668690615664416
2021-02-11,0.007317067941117505
2021-02-12,0.012916208189874408
2021-02-15,0.0019223478592160547
2021-02-16,0.022067944080129468
2021-02-17,-0.0031512735437417404
2021-02-18,-0.005757520720334292
2021-02-19,0.01546901650791061
2021-02-22,0.005532310850847647
2021-02-23,-0.001549312263482683
2021-02-24,0.008374736335502774
2021-02-25,0.019649371762159352
2021-02-26,-0.018131765747151384
2021-03-01,0.004141468931703256
2021-03-02,-0.008088716636611069
2021-03-03,0.00861942041844701
2021-03-04,0.011307453509965641
2021-03-05,0.0012090688161187067
2021-03-08,0.010060936851985235
2021-03-09,-0.004480547508524927
2021-03-10,-0.00104143702979976
2021-03-11,0.0053080149528788485
